data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,notif_accum_year
2015-07-19,201529,772.0,772,772,772,7.86659e-08,29.5818,0,2,230440020152918611,2020-12-15,14.0,1.0,2609716.0,,81.0,0,0,1,4593
2015-10-18,201542,84.0,84,84,84,0.163438,3.21874,0,1,230440020154218611,2020-12-15,5.0,1.0,2609716.0,,80.0,0,0,0,4593
2015-11-15,201546,101.0,101,101,101,0.994684,3.87015,0,1,230440020154618611,2020-12-15,7.0,1.0,2609716.0,,83.0,0,0,0,4593
2016-02-14,201607,525.0,525,525,525,1.0,20.1171,0,2,230440020160718611,2020-12-15,61.0,2.0,2609716.0,,87.0,1,1,1,4593
2016-05-15,201620,3157.0,3157,3157,3157,1.0,120.971,0,4,230440020162018611,2020-12-15,12.0,1.0,2609716.0,,89.0,1,1,2,4593
2018-04-01,201814,355.0,355,355,355,1.0,13.603,0,3,230440020181418611,2020-12-15,5.0,2.0,2609716.0,,98.0,1,1,1,4593
2019-08-11,201933,167.0,167,167,167,0.0216257,6.39916,0,1,230440020193318611,2020-12-15,12.0,1.0,2609716.0,,81.0,0,0,1,4593
2019-08-25,201935,143.0,143,143,143,0.0273155,5.47952,0,1,230440020193518611,2020-12-15,5.0,1.0,2609716.0,,76.0,0,0,0,4593
2019-09-29,201940,138.0,138,138,138,0.353573,5.28793,0,1,230440020194018611,2020-12-15,3.0,1.0,2609716.0,,79.0,0,0,0,4593
2019-12-08,201950,69.0,69,69,69,0.147534,2.64397,0,1,230440020195018611,2020-12-15,7.0,1.0,2609716.0,,79.0,0,0,0,4593
2020-02-16,202008,590.0,590,590,590,1.0,21.9607,0,3,230440020200818689,2021-03-03,25.0,1.0,2686612.0,25.0,90.0,1,1,1,4593
2011-10-09,201141,89.0,89,89,89,0.0251426,3.41033,0,1,230440020114118611,2020-12-15,,1.0,2609716.0,,88.0,1,0,0,4593
2010-09-19,201038,124.0,124,124,124,0.00740134,4.75147,0,1,230440020103818611,2020-12-15,,1.0,2609716.0,,80.0,0,0,0,4593
2011-02-20,201108,854.0,854,854,854,1.0,32.7239,0,3,230440020110818611,2020-12-15,,2.0,2609716.0,,100.0,1,1,1,4593
2012-01-29,201205,162.0,162,162,162,0.917112,6.20757,0,1,230440020120518611,2020-12-15,,1.0,2609716.0,,83.0,0,0,0,4593
2014-02-09,201407,161.0,161,161,161,0.650071,6.16925,0,2,230440020140718611,2020-12-15,10.0,1.0,2609716.0,,81.0,0,0,0,4593
2014-03-23,201413,172.0,172,172,172,0.999645,6.59076,0,1,230440020141318611,2020-12-15,8.0,1.0,2609716.0,,83.0,0,1,1,4593
2013-05-12,201320,459.0,459,459,459,0.00200031,17.5881,0,2,230440020132018611,2020-12-15,18.0,1.0,2609716.0,,89.0,1,0,1,4593
2014-12-28,201453,43.0,43,43,43,0.000617418,1.64769,0,1,230440020145318611,2020-12-15,6.0,1.0,2609716.0,,81.0,0,0,0,4593
2011-03-13,201111,1470.0,1470,1470,1470,1.0,56.328,0,3,230440020111118611,2020-12-15,,2.0,2609716.0,,98.0,1,1,2,4593
2012-05-13,201220,5765.0,5765,5765,5765,1.0,220.905,0,4,230440020122018611,2020-12-15,,2.0,2609716.0,,86.0,0,1,2,4593
2011-04-03,201114,2962.0,2962,2962,2962,1.0,113.499,0,4,230440020111418611,2020-12-15,,2.0,2609716.0,,98.0,1,1,2,4593
2015-06-28,201526,1092.0,1092,1092,1092,0.0,41.8436,0,2,230440020152618611,2020-12-15,22.0,1.0,2609716.0,,86.0,0,0,1,4593
2017-10-08,201741,282.0,282,282,282,0.0507669,10.8058,0,2,230440020174118611,2020-12-15,1.0,1.0,2609716.0,,,0,0,1,4593
2017-12-31,201801,88.0,88,88,88,0.995036,3.37201,0,1,230440020180118611,2020-12-15,2.0,2.0,2609716.0,,81.0,0,0,0,4593
2016-06-12,201624,1901.0,1901,1901,1901,3.15712e-07,72.8432,0,4,230440020162418611,2020-12-15,6.0,1.0,2609716.0,,86.0,0,0,2,4593
2017-01-29,201705,1047.0,1047,1047,1047,1.0,40.1193,0,3,230440020170518611,2020-12-15,1.0,2.0,2609716.0,,85.0,0,1,1,4593
2012-06-24,201226,575.0,575,575,575,0.0,22.033,0,2,230440020122618611,2020-12-15,,0.0,2609716.0,,86.0,0,0,1,4593
2012-10-07,201241,80.0,80,80,80,0.992049,3.06547,0,1,230440020124118611,2020-12-15,6.0,2.0,2609716.0,,77.0,0,0,0,4593
2012-11-11,201246,31.0,31,31,31,0.000120418,1.18787,0,1,230440020124618611,2020-12-15,8.0,0.0,2609716.0,,76.0,0,0,0,4593
2013-05-05,201319,485.0,485,485,485,0.000379712,18.5844,0,2,230440020131918611,2020-12-15,28.0,1.0,2609716.0,,86.0,0,0,1,4593
2014-02-16,201408,143.0,143,143,143,0.140837,5.47952,0,2,230440020140818611,2020-12-15,7.0,1.0,2609716.0,,87.0,0,0,0,4593
2017-06-25,201726,206.0,206,206,206,1.63412e-11,7.89358,0,1,230440020172618611,2020-12-15,12.0,1.0,2609716.0,,87.0,0,0,1,4593
2018-11-04,201845,37.0,37,37,37,0.776698,1.41778,0,1,230440020184518611,2020-12-15,,1.0,2609716.0,,80.0,0,0,0,4593
2010-10-31,201044,66.0,66,66,66,0.0047825,2.52901,0,1,230440020104418611,2020-12-15,,1.0,2609716.0,,85.0,0,0,0,4593
2012-01-22,201204,183.0,183,183,183,0.999774,7.01226,0,2,230440020120418611,2020-12-15,,1.0,2609716.0,,88.0,1,1,1,4593
2015-11-01,201544,71.0,71,71,71,0.19494,2.7206,0,1,230440020154418611,2020-12-15,4.0,1.0,2609716.0,,80.0,0,0,0,4593
2010-05-16,201020,87.0,87,87,87,0.538758,3.3337,0,2,230440020102018611,2020-12-15,,1.0,2609716.0,,92.0,1,0,0,4593
2010-07-18,201029,163.0,163,163,163,0.799801,6.24589,0,2,230440020102918611,2020-12-15,,1.0,2609716.0,,89.0,1,0,1,4593
2010-08-01,201031,152.0,152,152,152,0.0515641,5.82439,0,2,230440020103118611,2020-12-15,,1.0,2609716.0,,88.0,1,0,0,4593
2010-08-29,201035,164.0,164,164,164,0.432961,6.28421,0,1,230440020103518611,2020-12-15,,1.0,2609716.0,,82.0,0,0,1,4593
2011-04-10,201115,2793.0,2793,2793,2793,1.0,107.023,0,4,230440020111518611,2020-12-15,,1.0,2609716.0,,100.0,1,1,2,4593
2011-05-15,201120,1416.0,1416,1416,1416,4.0655e-11,54.2588,0,4,230440020112018611,2020-12-15,,1.0,2609716.0,,99.0,1,0,2,4593
2011-06-26,201126,387.0,387,387,387,7.81726e-08,14.8292,0,2,230440020112618611,2020-12-15,,1.0,2609716.0,,95.0,1,0,1,4593
2011-07-17,201129,210.0,210,210,210,0.00112827,8.04685,0,2,230440020112918611,2020-12-15,,1.0,2609716.0,,94.0,1,0,1,4593
2011-08-28,201135,118.0,118,118,118,0.0866463,4.52156,0,2,230440020113518611,2020-12-15,,1.0,2609716.0,,89.0,1,0,0,4593
2011-10-16,201142,116.0,116,116,116,0.657622,4.44493,0,1,230440020114218611,2020-12-15,,1.0,2609716.0,,90.0,1,0,0,4593
2011-12-04,201149,114.0,114,114,114,0.458846,4.36829,0,1,230440020114918611,2020-12-15,,1.0,2609716.0,,87.0,1,0,0,4593
2011-12-18,201151,80.0,80,80,80,0.00221218,3.06547,0,1,230440020115118611,2020-12-15,,1.0,2609716.0,,87.0,1,0,0,4593
2012-01-01,201201,110.0,110,110,110,0.450289,4.21502,0,1,230440020120118611,2020-12-15,,1.0,2609716.0,,86.0,0,0,0,4593
2012-01-15,201203,125.0,125,125,125,0.645103,4.78979,0,1,230440020120318611,2020-12-15,,1.0,2609716.0,,93.0,1,0,0,4593
2012-08-26,201235,86.0,86,86,86,0.0239542,3.29538,0,1,230440020123518611,2020-12-15,15.0,1.0,2609716.0,,78.0,0,0,0,4593
2012-09-09,201237,77.0,77,77,77,0.272043,2.95051,0,1,230440020123718611,2020-12-15,10.0,1.0,2609716.0,,78.0,0,0,0,4593
2012-11-18,201247,47.0,47,47,47,0.085906,1.80096,0,1,230440020124718611,2020-12-15,15.0,1.0,2609716.0,,79.0,0,0,0,4593
2012-12-30,201301,68.0,68,68,68,0.991704,2.60565,0,1,230440020130118611,2020-12-15,6.0,2.0,2609716.0,,84.0,0,0,0,4593
2013-02-03,201306,141.0,141,141,141,0.939351,5.40289,0,1,230440020130618611,2020-12-15,20.0,1.0,2609716.0,,79.0,0,0,0,4593
2013-02-17,201308,215.0,215,215,215,0.999983,8.23844,0,1,230440020130818611,2020-12-15,22.0,2.0,2609716.0,,87.0,1,1,1,4593
2013-07-28,201331,542.0,542,542,542,0.295095,20.7685,0,1,230440020133118611,2020-12-15,39.0,1.0,2609716.0,,79.0,0,0,1,4593
2013-08-18,201334,446.0,446,446,446,0.000424773,17.09,0,1,230440020133418611,2020-12-15,32.0,1.0,2609716.0,,77.0,0,0,1,4593
2014-06-01,201423,503.0,503,503,503,0.978629,19.2741,0,3,230440020142318611,2020-12-15,15.0,1.0,2609716.0,,87.0,1,1,1,4593
2014-11-02,201445,95.0,95,95,95,0.00747598,3.64024,0,1,230440020144518611,2020-12-15,9.0,1.0,2609716.0,,77.0,0,0,0,4593
2015-02-15,201507,222.0,222,222,222,0.41333,8.50667,0,2,230440020150718611,2020-12-15,13.0,1.0,2609716.0,,84.0,0,0,1,4593
2015-03-15,201511,587.0,587,587,587,0.999993,22.4929,0,3,230440020151118611,2020-12-15,26.0,1.0,2609716.0,,85.0,0,1,1,4593
2015-04-12,201515,1034.0,1034,1034,1034,1.0,39.6212,0,3,230440020151518611,2020-12-15,72.0,2.0,2609716.0,,90.0,1,1,1,4593
2016-01-31,201605,370.0,370,370,370,1.0,14.1778,0,3,230440020160518611,2020-12-15,81.0,2.0,2609716.0,,93.0,1,1,1,4593
2016-02-07,201606,313.0,313,313,313,0.65002,11.9936,0,2,230440020160618611,2020-12-15,102.0,1.0,2609716.0,,90.0,1,0,1,4593
2016-02-21,201608,532.0,532,532,532,0.999999,20.3854,0,3,230440020160818611,2020-12-15,40.0,1.0,2609716.0,,90.0,1,1,1,4593
2016-03-27,201613,584.0,584,584,584,0.920527,22.3779,0,2,230440020161318611,2020-12-15,19.0,1.0,2609716.0,,97.0,1,0,1,4593
2016-06-05,201623,1841.0,1841,1841,1841,0.0,70.5441,0,4,230440020162318611,2020-12-15,7.0,1.0,2609716.0,,90.0,1,0,2,4593
