data_medicao;precipitacao_total_mensal(mm);temperatura_maxima_media_mensal(°c);temperatura_media_compensada_mensal(°c);temperatura_minima_media_mensal(°c);umidade_relativa_do_ar_media_mensal(%);cidade;estado;casos;pop;year;month
2015-11-01;241,2;24,23;19,222;16,313333;86,325;curitiba;PR;72.0;1893997.0;2015;11
2015-11-01;61,2;31,93;27,364667;24,506667;72,283333;vitoria;ES;673.0;359555.0;2015;11
2015-11-01;162,1;29,793333;25,992;23,36;77,383333;rio_de_janeiro;RJ;938.0;6498837.0;2015;11
2015-12-01;259,5;27,029032;21,768387;18,519355;81,201613;curitiba;PR;166.0;1893997.0;2015;12
2015-12-01;241,7;31,23871;24,349032;19,664516;71,685484;divinopolis;MG;74.0;232945.0;2015;12
2015-12-01;152,3;30,025806;24,507742;19,635484;62,669355;belo_horizonte;MG;2829.0;2513451.0;2015;12
2015-12-01;106,8;32,790323;28,122581;24,629032;68,83871;rio_de_janeiro;RJ;1543.0;6498837.0;2015;12
2015-12-01;327;29,374194;24,442581;21,032258;82,830645;maringa;PR;459.0;403063.0;2015;12
2015-12-01;87,8;32,725806;28,091613;25,180645;71,822581;vitoria;ES;1071.0;359555.0;2015;12
2016-01-01;405,8;29,154839;23,753548;19,819355;78,435484;divinopolis;MG;0.0;232945.0;2016;1
2016-01-01;309,7;31,219355;27,356129;24,403226;82,508065;fortaleza;CE;1303.0;2609716.0;2016;1
2016-01-01;164,3;26,996774;21,305806;17,745161;79,274194;curitiba;PR;2729.0;1893997.0;2016;1
2016-01-01;328,9;28,164516;23,503871;19,135484;71,459677;belo_horizonte;MG;21063.0;2513451.0;2016;1
2016-01-01;419,8;30,919355;25,627097;21,345161;73,120968;maringa;PR;2068.0;403063.0;2016;1
2016-01-01;171,6;31,054839;26,95871;24,174194;75,129032;rio_de_janeiro;RJ;2618.0;6498837.0;2016;1
2016-02-01;169,2;31,265517;27,451724;24,327586;82,198276;fortaleza;CE;1891.0;2609716.0;2016;2
2016-02-01;175,7;31,165517;25,346207;20,437931;58,163793;belo_horizonte;MG;49870.0;2513451.0;2016;2
2016-02-01;295,8;27,82069;22,302759;19,431034;82,103448;curitiba;PR;3736.0;1893997.0;2016;2
2016-02-01;187,4;32,444828;25,134483;19,531034;67,706897;divinopolis;MG;1.0;232945.0;2016;2
2016-02-01;118,3;34,244828;28,528276;25,058621;70,456897;rio_de_janeiro;RJ;3005.0;6498837.0;2016;2
2016-02-01;12,3;34,262069;28,922759;25,744828;69,568966;vitoria;ES;1052.0;359555.0;2016;2
2016-02-01;384,1;30,903448;25,211034;21,913793;81,862069;maringa;PR;3588.0;403063.0;2016;2
2016-03-01;280,9;30,7;24,141935;19,377419;72,306452;divinopolis;MG;2.0;232945.0;2016;3
2016-03-01;90;32,806452;28,098065;25,103226;74,943548;vitoria;ES;1029.0;359555.0;2016;3
2016-03-01;205;31,719355;27,673548;24,674194;74,475806;rio_de_janeiro;RJ;6901.0;6498837.0;2016;3
2016-03-01;101,7;30,509677;24,424516;19,916129;69,225806;maringa;PR;5728.0;403063.0;2016;3
2016-03-01;113,1;28,858065;24,087097;19,46129;64,483871;belo_horizonte;MG;54732.0;2513451.0;2016;3
2016-03-01;92,8;26,167742;20,734194;17,474194;79,782258;curitiba;PR;2707.0;1893997.0;2016;3
2016-03-01;265;32,154839;28,056129;24,606452;80,629032;fortaleza;CE;2177.0;2609716.0;2016;3
2016-04-01;25;32,466667;27,700667;24,493333;72,358333;vitoria;ES;654.0;359555.0;2016;4
2016-04-01;18,3;31,053333;23,349333;16,64;63,058333;divinopolis;MG;3.0;232945.0;2016;4
2016-04-01;142,7;27,563333;21,235333;16,968966;74,125;curitiba;PR;2049.0;1893997.0;2016;4
2016-04-01;411,3;31,183333;27,410667;23,966667;83,05;fortaleza;CE;5376.0;2609716.0;2016;4
2016-04-01;120,7;31,65;25,137333;20,34;58,525;maringa;PR;3810.0;403063.0;2016;4
2016-04-01;5,7;31,766667;27,33;24,066667;70;rio_de_janeiro;RJ;10844.0;6498837.0;2016;4
2016-04-01;26,2;28,923333;23,926;19,143333;57,225;belo_horizonte;MG;43194.0;2513451.0;2016;4
2016-05-01;53,5;27,316129;23,176129;20,051613;79,879032;rio_de_janeiro;RJ;5949.0;6498837.0;2016;5
2016-05-01;2,2;28,03871;20,131613;13,916129;70,669355;divinopolis;MG;0.0;232945.0;2016;5
2016-05-01;142,3;19,783871;15,077419;12,141935;85,403226;curitiba;PR;562.0;1893997.0;2016;5
2016-05-01;0;26,858065;21,403226;16,235484;60,870968;belo_horizonte;MG;18143.0;2513451.0;2016;5
2016-05-01;252,4;23,251613;18,513548;15,067742;79,403226;maringa;PR;830.0;403063.0;2016;5
2016-05-01;123,1;31,406452;27,543226;24,003226;80,556452;fortaleza;CE;12929.0;2609716.0;2016;5
2016-06-01;130,9;17,753333;11,842;7,903333;81,575;curitiba;PR;76.0;1893997.0;2016;6
2016-06-01;75,3;24,146667;19,039333;13,83;64,308333;belo_horizonte;MG;2419.0;2513451.0;2016;6
2016-06-01;77,9;25,466667;17,709333;11,61;72,75;divinopolis;MG;0.0;232945.0;2016;6
2016-06-01;72,7;26,69;22,496667;19,853333;78,258333;vitoria;ES;134.0;359555.0;2016;6
2016-06-01;30,3;31,763333;27,487333;23,89;76,15;fortaleza;CE;6693.0;2609716.0;2016;6
2016-06-01;81,7;24,193333;20,758667;18,196667;80,575;rio_de_janeiro;RJ;1771.0;6498837.0;2016;6
2016-06-01;78;22,226667;16,831333;12,886667;69,708333;maringa;PR;151.0;403063.0;2016;6
2016-07-01;78,9;27,474194;22,767097;20,06129;75,709677;vitoria;ES;123.0;359555.0;2016;7
2016-07-01;64,8;26,187097;19,436774;14,416129;58,153226;maringa;PR;148.0;403063.0;2016;7
2016-07-01;117,1;21,070968;14,134839;9,503226;75,620968;curitiba;PR;144.0;1893997.0;2016;7
2016-07-01;1,5;27,009677;22,313548;19,206452;71,416667;rio_de_janeiro;RJ;948.0;6498837.0;2016;7
2016-07-01;0;28,093548;18,555484;10,56129;59,322581;divinopolis;MG;0.0;232945.0;2016;7
2016-07-01;0;26,303226;20,187742;14,241935;52,370968;belo_horizonte;MG;724.0;2513451.0;2016;7
2016-08-01;144,4;26,86129;20,249032;15,483871;63,145161;maringa;PR;151.0;403063.0;2016;8
2016-08-01;3,7;29,575;20,63037;13,011111;51,777778;divinopolis;MG;0.0;232945.0;2016;8
2016-08-01;31,2;27,422581;22,774839;19,377419;67,854839;rio_de_janeiro;RJ;335.0;6498837.0;2016;8
2016-08-01;,4;27,570968;21,053548;14,693548;49,508065;belo_horizonte;MG;387.0;2513451.0;2016;8
2016-08-01;7,1;28,183871;23,465806;20,325806;73,91129;vitoria;ES;77.0;359555.0;2016;8
2016-08-01;172,3;21,283871;14,752903;10,225806;79,362903;curitiba;PR;84.0;1893997.0;2016;8
2016-08-01;9,7;31,729032;27,199355;23,822581;71,766129;fortaleza;CE;2620.0;2609716.0;2016;8
2016-09-01;9,8;31,743333;27,479333;24,563333;72,466667;fortaleza;CE;1619.0;2609716.0;2016;9
2016-09-01;23,9;31,863333;23,492667;15,546667;49,158333;divinopolis;MG;0.0;232945.0;2016;9
2016-09-01;95;22,436667;15,468;11,266667;75,483333;curitiba;PR;107.0;1893997.0;2016;9
2016-09-01;65,4;29,41;22,735333;16,263333;50,95;belo_horizonte;MG;89.0;2513451.0;2016;9
2016-09-01;123,2;27,25;23,241333;20,34;73,566667;rio_de_janeiro;RJ;200.0;6498837.0;2016;9
2016-09-01;33,1;28,603333;24,186667;21,223333;73,825;vitoria;ES;59.0;359555.0;2016;9
2016-09-01;39,4;28,126667;21,166;15,643333;57,258333;maringa;PR;208.0;403063.0;2016;9
2016-10-01;107,8;27,919355;24,204516;21,66129;77,467742;vitoria;ES;103.0;359555.0;2016;10
2016-10-01;138,6;29,580645;23,238065;18,067742;64,741935;maringa;PR;452.0;403063.0;2016;10
2016-10-01;77,9;31,074194;23,896774;18,119355;60,846774;divinopolis;MG;0.0;232945.0;2016;10
2016-10-01;50,4;28,109677;24,245161;21,396774;72,201613;rio_de_janeiro;RJ;240.0;6498837.0;2016;10
2016-10-01;70,7;28,983871;23,53871;19,570968;59,604839;belo_horizonte;MG;16.0;2513451.0;2016;10
2016-10-01;7,6;32,451613;27,966452;24,951613;73,483871;fortaleza;CE;1693.0;2609716.0;2016;10
2016-10-01;172,1;22,741935;17,042581;13,693548;82,758065;curitiba;PR;115.0;1893997.0;2016;10
2016-11-01;102,7;24,54;18,552;14,776667;79,675;curitiba;PR;151.0;1893997.0;2016;11
2016-11-01;227,1;28,588462;24,935385;22,406667;77,62931;vitoria;ES;119.0;359555.0;2016;11
2016-11-01;273;27,406667;22,656;19,866667;69,975;belo_horizonte;MG;41.0;2513451.0;2016;11
2016-11-01;185,4;28,993333;23,068;18,68;71,408333;divinopolis;MG;0.0;232945.0;2016;11
2016-11-01;167;28,766667;25,192667;22,313333;74,241667;rio_de_janeiro;RJ;353.0;6498837.0;2016;11
2016-11-01;7,8;32,566667;28,305333;25,62;74,266667;fortaleza;CE;1366.0;2609716.0;2016;11
2016-11-01;36,9;31,363333;25,021333;19,47;59,508333;maringa;PR;345.0;403063.0;2016;11
2016-12-01;244,6;28,674194;23,754839;20,274194;66,024194;belo_horizonte;MG;208.0;2513451.0;2016;12
2016-12-01;153,2;30,258065;24,037419;18,803226;68,153226;divinopolis;MG;0.0;232945.0;2016;12
2016-12-01;74,2;32,370968;28,22129;25,480645;75,846774;fortaleza;CE;1169.0;2609716.0;2016;12
2016-12-01;215,3;30,322581;24,736129;20,490323;74,362903;maringa;PR;378.0;403063.0;2016;12
2016-12-01;76;26,390323;21,148387;17,296774;77,048387;curitiba;PR;270.0;1893997.0;2016;12
2016-12-01;95,5;31,083871;26,717419;23,790323;77,266129;vitoria;ES;226.0;359555.0;2016;12
2017-01-01;338,6;30,716129;24,84;20,854839;77,959677;maringa;PR;412.0;403063.0;2017;1
2017-01-01;106,8;31,332258;27,683871;24,841935;78,854839;fortaleza;CE;2997.0;2609716.0;2017;1
2017-01-01;191,2;27,983871;22,008387;18,729032;80,508065;curitiba;PR;661.0;1893997.0;2017;1
2017-01-01;118,2;32,007407;25,619259;20,714815;62,287037;divinopolis;MG;17.0;232945.0;2017;1
2017-01-01;107;29,987097;25,010968;21,564516;58,548387;belo_horizonte;MG;2710.0;2513451.0;2017;1
2017-02-01;227,4;31,15;27,353571;24,603571;81,892857;fortaleza;CE;4840.0;2609716.0;2017;2
2017-02-01;149,3;32,525;26,285;21,85;70,214286;maringa;PR;359.0;403063.0;2017;2
2017-02-01;96;32,339286;27,63;24,564286;74,714286;vitoria;ES;130.0;359555.0;2017;2
2017-02-01;86,7;29,196429;22,783571;18,814286;76,821429;curitiba;PR;322.0;1893997.0;2017;2
2017-02-01;142,6;28,246429;23,627143;20,489286;65,5625;belo_horizonte;MG;1767.0;2513451.0;2017;2
2017-02-01;126,2;30,617857;24,420714;19,217857;65,866071;divinopolis;MG;26.0;232945.0;2017;2
2017-03-01;106,5;29,183871;24,015484;20,2;59,008065;belo_horizonte;MG;1622.0;2513451.0;2017;3
2017-03-01;477,9;30,306452;26,632258;23,903226;86,629032;fortaleza;CE;7377.0;2609716.0;2017;3
2017-03-01;40;25,358065;20,006452;17,096774;83,217742;curitiba;PR;190.0;1893997.0;2017;3
2017-03-01;161,2;30,796774;24,94;20,690323;70,443548;maringa;PR;424.0;403063.0;2017;3
2017-03-01;38,1;31,845161;27,104516;24,170968;72,645161;vitoria;ES;283.0;359555.0;2017;3
2017-03-01;108,1;30,829032;23,852258;17,958065;63,774194;divinopolis;MG;17.0;232945.0;2017;3
2017-04-01;346;30,97;27,238667;24,37;85,116667;fortaleza;CE;14666.0;2609716.0;2017;4
2017-04-01;64,6;29,803333;25,676667;22,846667;76,366667;vitoria;ES;199.0;359555.0;2017;4
2017-04-01;159,2;27,56;22,129333;17,98;73,008333;maringa;PR;352.0;403063.0;2017;4
2017-04-01;69;23,183333;17,738;14,633333;83,466667;curitiba;PR;173.0;1893997.0;2017;4
2017-04-01;47,7;29,47;22,636667;17,096667;66,875;divinopolis;MG;22.0;232945.0;2017;4
2017-04-01;51,6;27,43;22,666;19,426667;64,566667;belo_horizonte;MG;1254.0;2513451.0;2017;4
2017-05-01;25,1;27,151613;20,054839;14,251613;71,548387;divinopolis;MG;11.0;232945.0;2017;5
2017-05-01;136,7;31,364516;27,384516;24,593548;82,008065;fortaleza;CE;4269.0;2609716.0;2017;5
2017-05-01;20,8;25,683871;20,870323;17,403226;65,604839;belo_horizonte;MG;732.0;2513451.0;2017;5
2017-05-01;306,1;25,503226;21,043226;17,741935;79,540323;maringa;PR;188.0;403063.0;2017;5
2017-05-01;88,1;21,654839;16,796774;13,877419;86,032258;curitiba;PR;89.0;1893997.0;2017;5
2017-06-01;181,3;20,53;14,648667;10,853333;81,433333;curitiba;PR;43.0;1893997.0;2017;6
2017-06-01;17,1;27,107407;18,573333;11,637037;66,425926;divinopolis;MG;7.0;232945.0;2017;6
2017-06-01;133,6;28,2;23,699333;20,87;78,091667;vitoria;ES;130.0;359555.0;2017;6
2017-06-01;48;31,613333;27,384;24,166667;77,675;fortaleza;CE;1303.0;2609716.0;2017;6
2017-06-01;103;23,696667;18,484;14,773333;75;maringa;PR;126.0;403063.0;2017;6
2017-06-01;19,8;25,556667;20,291034;16,517241;61,208333;belo_horizonte;MG;464.0;2513451.0;2017;6
2017-07-01;,5;22,754839;17,803871;14,43871;56,887097;belo_horizonte;MG;299.0;2513451.0;2017;7
2017-07-01;7,8;20,877419;13,694194;9,012903;78,056452;curitiba;PR;53.0;1893997.0;2017;7
2017-07-01;0;24,890323;17,009677;9,658065;56,032258;divinopolis;MG;7.0;232945.0;2017;7
2017-07-01;0;24,954839;18,78129;14,264516;57;maringa;PR;146.0;403063.0;2017;7
2017-07-01;78,1;31,596774;26,593548;23,093548;75,419355;fortaleza;CE;915.0;2609716.0;2017;7
2017-07-01;195,8;25,345161;21,110323;18,393548;82,330645;vitoria;ES;93.0;359555.0;2017;7
2017-08-01;27;25,93871;21,737419;18,577419;74,782258;vitoria;ES;93.0;359555.0;2017;8
2017-08-01;0;27,356667;20,807333;15,93871;48,1;belo_horizonte;MG;330.0;2513451.0;2017;8
2017-08-01;142,9;27,403226;21,042581;16,235484;59,806452;maringa;PR;148.0;403063.0;2017;8
2017-08-01;92,9;21,480645;15,266452;11,635484;80,475806;curitiba;PR;51.0;1893997.0;2017;8
2017-08-01;1,5;31,56129;27,085806;23,712903;73,379032;fortaleza;CE;423.0;2609716.0;2017;8
2017-08-01;0;29,46129;20,252903;11,7;48,032258;divinopolis;MG;6.0;232945.0;2017;8
2017-09-01;33,2;32,513333;25,963333;20,87;43,608333;maringa;PR;253.0;403063.0;2017;9
2017-09-01;36,2;26,786667;19,067333;14,253333;72,016667;curitiba;PR;92.0;1893997.0;2017;9
2017-09-01;81,3;26,433333;22,677333;19,813333;77,658333;vitoria;ES;79.0;359555.0;2017;9
2017-09-01;7,4;32,023333;27,341333;23,93;70,8;fortaleza;CE;950.0;2609716.0;2017;9
2017-09-01;8;30,383333;22,233333;13,266667;40,458333;divinopolis;MG;16.0;232945.0;2017;9
2017-09-01;46,6;27,153333;21,056;16,463333;48,975;belo_horizonte;MG;532.0;2513451.0;2017;9
2017-10-01;10,7;32,067742;27,677419;24,629032;72,451613;fortaleza;CE;696.0;2609716.0;2017;10
2017-10-01;84,9;29,33871;25,050323;22,251613;75,620968;vitoria;ES;97.0;359555.0;2017;10
2017-10-01;311,9;29,387097;23,451613;18,541935;67,540323;maringa;PR;390.0;403063.0;2017;10
2017-10-01;148,2;30,235484;24,10129;19,622581;51,217742;belo_horizonte;MG;931.0;2513451.0;2017;10
2017-10-01;122,3;31,596774;24,333548;17,616129;53,83871;divinopolis;MG;33.0;232945.0;2017;10
2017-10-01;212,2;24,009677;18,152258;14,393548;80,629032;curitiba;PR;100.0;1893997.0;2017;10
2017-11-01;238,6;28,663333;23,047333;18,686667;69,116667;divinopolis;MG;20.0;232945.0;2017;11
2017-11-01;128;28,273333;24,570667;22,006667;78,55;vitoria;ES;82.0;359555.0;2017;11
2017-11-01;185,6;27,273333;22,488;19,16;67,566667;belo_horizonte;MG;760.0;2513451.0;2017;11
2017-11-01;132,9;29,653333;23,827333;18,81;66,158333;maringa;PR;310.0;403063.0;2017;11
2017-11-01;129,4;24,446667;18,588667;14,453333;76,116667;curitiba;PR;98.0;1893997.0;2017;11
2017-11-01;9,5;31,776667;27,745333;25,003333;72,925;fortaleza;CE;325.0;2609716.0;2017;11
2017-12-01;210,1;29,703226;25,225161;21,470968;73,701613;maringa;PR;399.0;403063.0;2017;12
2017-12-01;144,8;26,132258;20,642581;17,419355;80,75;curitiba;PR;162.0;1893997.0;2017;12
2017-12-01;330;28,154839;23,735484;20,422581;69,008065;belo_horizonte;MG;1090.0;2513451.0;2017;12
2017-12-01;209,1;30,048387;26,119355;23,364516;78,467742;vitoria;ES;91.0;359555.0;2017;12
2017-12-01;332,5;30,080645;24,048387;19,4;72,862903;divinopolis;MG;28.0;232945.0;2017;12
2017-12-01;20,7;31,954839;28,141935;25,596774;74,725806;fortaleza;CE;303.0;2609716.0;2017;12
2018-01-01;317;30,825;24,279231;19,107143;72,62963;divinopolis;MG;21.0;232945.0;2018;1
2018-01-01;166,5;29,783871;24,590968;20,593548;59,459677;belo_horizonte;MG;1247.0;2513451.0;2018;1
2018-01-01;151,6;31,535484;27,60129;24,496774;77,620968;fortaleza;CE;469.0;2609716.0;2018;1
2018-01-01;371,9;26,341935;20,91871;17,867742;81,112903;curitiba;PR;212.0;1893997.0;2018;1
2018-01-01;357,7;29,541935;24,298065;20,819355;79,233871;maringa;PR;246.0;403063.0;2018;1
2018-02-01;154,3;29,571429;23,59;19,232143;79,821429;divinopolis;MG;16.0;232945.0;2018;2
2018-02-01;213,1;27,557143;23,218571;20,285714;71,910714;belo_horizonte;MG;922.0;2513451.0;2018;2
2018-02-01;201,5;30,910714;26,601429;23,9;80,116071;vitoria;ES;125.0;359555.0;2018;2
2018-02-01;88,7;29,507143;24,395714;20,110714;69,848214;maringa;PR;195.0;403063.0;2018;2
2018-02-01;229,5;30,432143;26,767857;24,075;83,446429;fortaleza;CE;543.0;2609716.0;2018;2
2018-02-01;96,8;25,617857;20,037857;16,571429;79,723214;curitiba;PR;159.0;1893997.0;2018;2
2018-03-01;228,8;31,119355;25,532258;21,567742;76,427419;maringa;PR;148.0;403063.0;2018;3
2018-03-01;391,3;29,26129;24,091613;20,648387;68,209677;belo_horizonte;MG;889.0;2513451.0;2018;3
2018-03-01;155,8;31,087097;24,492903;19,403226;71,975806;divinopolis;MG;19.0;232945.0;2018;3
2018-03-01;277,4;31,277419;27,576774;24,535484;80,612903;fortaleza;CE;778.0;2609716.0;2018;3
2018-03-01;327,6;27,283871;21,495484;18,454839;82,83871;curitiba;PR;98.0;1893997.0;2018;3
2018-04-01;23,2;25,943333;19,415333;15,526667;78,15;curitiba;PR;102.0;1893997.0;2018;4
2018-04-01;13,4;26,786667;22,163333;19,126667;63,191667;belo_horizonte;MG;799.0;2513451.0;2018;4
2018-04-01;26,7;29,776667;24,202;19,716667;63,283333;maringa;PR;172.0;403063.0;2018;4
2018-04-01;3;28,713333;21,944667;16,26;67,025;divinopolis;MG;21.0;232945.0;2018;4
2018-04-01;371,6;29,49;25,182667;22,233333;81,075;vitoria;ES;182.0;359555.0;2018;4
2018-04-01;185,8;31,193333;26,874;23,766667;82,558333;fortaleza;CE;1546.0;2609716.0;2018;4
2018-05-01;19;25,73871;20,460645;16,906452;60,491935;belo_horizonte;MG;406.0;2513451.0;2018;5
2018-05-01;24,4;27,393548;19,017419;11,948387;65,629032;divinopolis;MG;8.0;232945.0;2018;5
2018-05-01;217,1;31,183871;26,986452;23,983871;80,483871;fortaleza;CE;527.0;2609716.0;2018;5
2018-05-01;49,8;26,932258;21,013548;16,506452;64,645161;maringa;PR;105.0;403063.0;2018;5
2018-05-01;27,4;22,889286;16,948571;13,525;85,607143;curitiba;PR;46.0;1893997.0;2018;5
2018-05-01;200,8;27,790323;23,707097;20,890323;80,435484;vitoria;ES;196.0;359555.0;2018;5
2018-06-01;148,3;27,69;23,438667;20,713333;79,766667;vitoria;ES;175.0;359555.0;2018;6
2018-06-01;66,7;24,53;19,343333;15,7;73,258333;maringa;PR;55.0;403063.0;2018;6
2018-06-01;10,1;27,27;19,178667;12,65;69,133333;divinopolis;MG;9.0;232945.0;2018;6
2018-06-01;51,2;30,973333;26,606;23,23;76,858333;fortaleza;CE;330.0;2609716.0;2018;6
2018-06-01;0;25,646667;20,596;16,963333;60,325;belo_horizonte;MG;333.0;2513451.0;2018;6
2018-07-01;3,1;26,093548;20,129032;15,532258;54,475806;belo_horizonte;MG;347.0;2513451.0;2018;7
2018-07-01;9,4;28,316129;23,428387;20,090323;75,758065;vitoria;ES;173.0;359555.0;2018;7
2018-07-01;6,1;27,590323;20,899355;15,854839;53,322581;maringa;PR;91.0;403063.0;2018;7
2018-07-01;0;27,907143;18,423571;10,189286;56,160714;divinopolis;MG;11.0;232945.0;2018;7
2018-07-01;197,4;30,848387;26,403226;23,151613;76,16129;fortaleza;CE;329.0;2609716.0;2018;7
2018-08-01;21;31,209677;26,812903;23,754839;74,314516;fortaleza;CE;206.0;2609716.0;2018;8
2018-08-01;92,1;26,383871;22,637419;20,019355;80,685484;vitoria;ES;142.0;359555.0;2018;8
2018-08-01;39,7;25,745161;20,311613;16,329032;59,645161;belo_horizonte;MG;278.0;2513451.0;2018;8
2018-08-01;257,1;24,474194;18,478065;13,932258;66,362903;maringa;PR;57.0;403063.0;2018;8
2018-08-01;48;27,255556;19,668148;13,507407;62,314815;divinopolis;MG;7.0;232945.0;2018;8
2018-09-01;39,7;28,163333;24,098;21,37;74,991667;vitoria;ES;137.0;359555.0;2018;9
2018-09-01;143,5;28,183333;21,928667;17,073333;65,408333;maringa;PR;84.0;403063.0;2018;9
2018-09-01;44,4;28,103333;22,289333;17,936667;57,275;belo_horizonte;MG;462.0;2513451.0;2018;9
2018-09-01;5,4;31,85;27,229333;24,11;72,408333;fortaleza;CE;177.0;2609716.0;2018;9
2018-09-01;47,9;30,316667;22,176667;15,34;58;divinopolis;MG;14.0;232945.0;2018;9
2018-10-01;179,8;28,56129;24,656774;22,154839;78,241935;vitoria;ES;119.0;359555.0;2018;10
2018-10-01;135,9;30,641935;23,986452;18,854839;67,443548;divinopolis;MG;4.0;232945.0;2018;10
2018-10-01;319,3;28,419355;23,105161;19,048387;75,33871;maringa;PR;69.0;403063.0;2018;10
2018-10-01;6,3;31,948387;27,723871;24,951613;72,193548;fortaleza;CE;120.0;2609716.0;2018;10
2018-10-01;187,1;29,164516;23,469032;19,358065;64,774194;belo_horizonte;MG;483.0;2513451.0;2018;10
2018-11-01;260,6;26,953333;22,401333;18,476667;67,566667;belo_horizonte;MG;568.0;2513451.0;2018;11
2018-11-01;337,3;27,88;22,611333;18,046667;74,666667;divinopolis;MG;7.0;232945.0;2018;11
2018-11-01;197,9;29,836667;24,452;19,48;68,258333;maringa;PR;88.0;403063.0;2018;11
2018-11-01;3,3;32,523333;28,292;25,643333;72,358333;fortaleza;CE;131.0;2609716.0;2018;11
2018-11-01;144,9;29,146667;25,312;22,576667;80,891667;vitoria;ES;110.0;359555.0;2018;11
2018-12-01;142,4;31,893548;26,133548;21,554839;63,935484;maringa;PR;180.0;403063.0;2018;12
2018-12-01;197,3;31,674194;27,567097;24,632258;78,903226;fortaleza;CE;148.0;2609716.0;2018;12
2018-12-01;282,8;29,093548;23,685806;19,190323;67,177419;belo_horizonte;MG;1051.0;2513451.0;2018;12
2018-12-01;114,5;29,09;22,348667;17,88;70,098214;curitiba;PR;74.0;1893997.0;2018;12
2018-12-01;169,4;30,93871;26,511613;23,554839;77;vitoria;ES;117.0;359555.0;2018;12
2018-12-01;198,8;31,029032;24,06;18,819355;70,008065;divinopolis;MG;12.0;232945.0;2018;12
2019-01-01;88,6;30,906452;25,480645;20,696774;55,524194;belo_horizonte;MG;1462.0;2513451.0;2019;1
2019-01-01;201,4;32,548387;26,848387;22,432258;70,112903;maringa;PR;153.0;403063.0;2019;1
2019-01-01;120,6;32,996552;25,69931;19,786207;61,34375;divinopolis;MG;58.0;232945.0;2019;1
2019-01-01;210,2;31,193548;27,481935;24,709677;81,572581;fortaleza;CE;416.0;2609716.0;2019;1
2019-01-01;190,6;30,254839;24,083226;19,829032;74,16129;curitiba;PR;173.0;1893997.0;2019;1
2019-02-01;129,1;31,721429;25,825714;21,417857;69,241071;maringa;PR;258.0;403063.0;2019;2
2019-02-01;319,3;31,053571;27,147143;24,478571;84,982143;fortaleza;CE;469.0;2609716.0;2019;2
2019-02-01;301,2;26,457143;21,192143;17,921429;80,901786;curitiba;PR;209.0;1893997.0;2019;2
2019-02-01;141,4;34,021429;28,657857;25,214286;75,517857;vitoria;ES;354.0;359555.0;2019;2
2019-02-01;223;30,139286;24,651429;19,985714;65,473214;belo_horizonte;MG;3217.0;2513451.0;2019;2
2019-02-01;373,2;31,075;24,413571;19,360714;73,267857;divinopolis;MG;169.0;232945.0;2019;2
2019-03-01;397,6;30,303226;26,353548;23,806452;90,177419;fortaleza;CE;1642.0;2609716.0;2019;3
2019-03-01;197,8;30,341935;24,884516;20,832258;72,112903;maringa;PR;750.0;403063.0;2019;3
2019-03-01;67,4;26,009677;20,576774;17,283871;81,959677;curitiba;PR;318.0;1893997.0;2019;3
2019-03-01;156,4;30,493548;23,676129;18,825806;73,322581;divinopolis;MG;399.0;232945.0;2019;3
2019-03-01;135,9;29,225806;24,071613;19,435484;66,379032;belo_horizonte;MG;18848.0;2513451.0;2019;3
2019-03-01;75,3;32,680645;28,181935;25,264516;74,862903;vitoria;ES;873.0;359555.0;2019;3
2019-04-01;194,2;31,69;27,342;24,436667;77,775;vitoria;ES;1017.0;359555.0;2019;4
2019-04-01;119,3;25,433333;19,941333;16,35;81,491667;curitiba;PR;172.0;1893997.0;2019;4
2019-04-01;60,1;29,216667;24,099333;20;70,441667;maringa;PR;1345.0;403063.0;2019;4
2019-04-01;84,5;28,796667;23,609333;19,08;66,6;belo_horizonte;MG;46272.0;2513451.0;2019;4
2019-04-01;430,4;30,426667;26,698667;24,05;87,908333;fortaleza;CE;1897.0;2609716.0;2019;4
2019-04-01;89,4;30,043333;23,088667;17,986667;75,85;divinopolis;MG;1156.0;232945.0;2019;4
2019-05-01;68,3;26,845161;21,496129;17,612903;75,241935;maringa;PR;1641.0;403063.0;2019;5
2019-05-01;206;22,76129;17,793548;14,758065;85,225806;curitiba;PR;159.0;1893997.0;2019;5
2019-05-01;18,5;28,5;20,893548;15,032258;75,177419;divinopolis;MG;1892.0;232945.0;2019;5
2019-05-01;353,4;31,106452;27,126667;24,193548;84,572581;fortaleza;CE;1302.0;2609716.0;2019;5
2019-05-01;43,2;27,551613;22,259355;17,412903;65,766129;belo_horizonte;MG;53212.0;2513451.0;2019;5
2019-06-01;17;27,09;18,438;11,546667;66,866667;divinopolis;MG;700.0;232945.0;2019;6
2019-06-01;92,5;26,7;21,072;17,036667;65,175;maringa;PR;971.0;403063.0;2019;6
2019-06-01;146,1;30,728;26,7448;23,664;80,125;fortaleza;CE;1100.0;2609716.0;2019;6
2019-06-01;12,1;25,62;19,954;14,8;60,183333;belo_horizonte;MG;18711.0;2513451.0;2019;6
2019-06-01;123,1;22,51;16,288667;11,836667;80,175;curitiba;PR;121.0;1893997.0;2019;6
2019-06-01;29,2;28,776667;24,176;21,33;78,391667;vitoria;ES;1698.0;359555.0;2019;6
