data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,notif_accum_year
2016-06-12,201624,14.0,14,14,14,0.000125182,3.79026,0,1,350600320162418544,2020-10-09,1.0,0.0,369368.0,23.0,,1,0,0,530
2016-07-31,201631,3.0,3,3,3,0.223878,0.812198,0,1,350600320163118544,2020-10-09,0.0,1.0,369368.0,25.0,,1,0,0,530
2016-08-07,201632,4.0,4,4,4,0.435027,1.08293,0,1,350600320163218544,2020-10-09,0.0,1.0,369368.0,19.0,,0,0,0,530
2016-09-04,201636,5.0,5,5,5,0.598635,1.35366,0,1,350600320163618544,2020-10-09,1.0,1.0,369368.0,23.0,,1,0,0,530
2016-09-11,201637,3.0,3,3,3,0.235214,0.812198,0,1,350600320163718544,2020-10-09,0.0,1.0,369368.0,23.0,,1,0,0,530
2016-10-09,201641,6.0,6,6,6,0.713687,1.6244,0,2,350600320164118544,2020-10-09,1.0,1.0,369368.0,22.0,,0,0,0,530
2016-10-16,201642,13.0,13,13,13,0.979482,3.51953,0,2,350600320164218544,2020-10-09,0.0,3.0,369368.0,25.0,,1,0,0,530
2016-12-25,201652,22.0,22,22,22,0.927103,5.95612,0,2,350600320165218544,2020-10-09,0.0,2.0,369368.0,25.0,,1,0,1,530
2017-01-15,201703,13.0,13,13,13,0.312973,3.51953,0,2,350600320170318544,2020-10-09,,1.0,369368.0,24.0,,1,0,0,530
2017-09-10,201737,10.0,10,10,10,0.89361,2.70733,0,2,350600320173718544,2020-10-09,,2.0,369368.0,22.0,,1,0,0,530
2019-02-24,201909,2576.0,2576,2576,2576,1.0,697.407,0,4,350600320190918544,2020-10-09,46.0,1.0,369368.0,24.0,,1,1,2,530
2019-03-31,201914,3078.0,3078,3078,3078,0.239778,833.315,0,4,350600320191418544,2020-10-09,47.0,1.0,369368.0,28.0,,1,0,2,530
2019-05-26,201922,241.0,241,241,241,0.0,65.2466,0,4,350600320192218544,2020-10-09,13.0,0.0,369368.0,28.0,,1,0,1,530
2019-06-09,201924,110.0,110,110,110,0.0,29.7806,0,2,350600320192418544,2020-10-09,6.0,0.0,369368.0,26.0,,1,0,1,530
2019-06-23,201926,67.0,67,67,67,0.000173692,18.1391,0,2,350600320192618544,2020-10-09,6.0,1.0,369368.0,26.0,,1,0,1,530
2019-06-30,201927,24.0,24,24,24,2.08584e-09,6.49759,0,2,350600320192718544,2020-10-09,6.0,0.0,369368.0,24.0,,1,0,1,530
2019-08-04,201932,10.0,10,10,10,0.125336,2.70733,0,2,350600320193218544,2020-10-09,7.0,1.0,369368.0,25.0,,1,0,0,530
2019-08-11,201933,15.0,15,15,15,0.633358,4.06099,0,2,350600320193318544,2020-10-09,4.0,1.0,369368.0,27.0,,1,0,0,530
2019-08-25,201935,11.0,11,11,11,0.363159,2.97806,0,2,350600320193518544,2020-10-09,4.0,1.0,369368.0,22.0,,1,0,0,530
2019-10-13,201942,20.0,20,20,20,0.0,5.41465,0,3,350600320194218550,2020-10-15,14.0,0.0,369368.0,29.0,,1,0,1,530
2019-10-27,201944,19.0,19,19,19,2.40744e-06,5.14392,0,2,350600320194418550,2020-10-15,10.0,0.0,369368.0,29.0,,1,0,1,530
2019-12-01,201949,14.0,14,14,14,0.0403187,3.79026,0,2,350600320194918550,2020-10-15,7.0,1.0,369368.0,25.0,,1,0,0,530
2019-12-08,201950,16.0,16,16,16,0.296475,4.33172,0,2,350600320195018550,2020-10-15,4.0,1.0,369368.0,26.0,,1,0,0,530
2019-12-22,201952,17.0,17,17,17,0.621554,4.60246,0,2,350600320195218550,2020-10-15,1.0,1.0,369368.0,31.0,,1,0,1,530
2020-08-16,202034,11.0,11,11,11,0.191066,2.9001,0,1,350600320203418773,2021-05-26,5.0,1.0,379297.0,15.0,98.0,0,0,0,530
2010-08-22,201034,11.0,11,11,11,0.809332,2.97806,0,1,350600320103418544,2020-10-09,,1.0,369368.0,25.0,,1,0,0,530
2011-02-06,201106,104.0,104,104,104,0.99999,28.1562,0,3,350600320110618544,2020-10-09,,2.0,369368.0,22.0,,0,1,1,530
2012-02-26,201209,12.0,12,12,12,0.701188,3.24879,0,2,350600320120918544,2020-10-09,,1.0,369368.0,26.0,,1,0,0,530
2012-05-06,201219,10.0,10,10,10,0.640422,2.70733,0,2,350600320121918544,2020-10-09,,1.0,369368.0,21.0,,0,0,0,530
2012-05-13,201220,0.0,0,0,0,0.0,0.0,0,1,350600320122018544,2020-10-09,,0.0,369368.0,19.0,,0,0,0,530
2012-06-24,201226,13.0,13,13,13,0.895576,3.51953,0,1,350600320122618544,2020-10-09,,2.0,369368.0,20.0,,0,0,0,530
2012-10-07,201241,1.0,1,1,1,0.110108,0.270733,0,1,350600320124118544,2020-10-09,1.0,0.0,369368.0,26.0,,1,0,0,530
2013-07-28,201331,8.0,8,8,8,0.0133581,2.16586,0,1,350600320133118544,2020-10-09,1.0,0.0,369368.0,20.0,,0,0,0,530
2014-02-02,201406,17.0,17,17,17,0.995165,4.60246,0,1,350600320140618544,2020-10-09,2.0,3.0,369368.0,25.0,,1,1,1,530
2014-03-16,201412,36.0,36,36,36,0.92707,9.74638,0,2,350600320141218544,2020-10-09,1.0,1.0,369368.0,22.0,,1,0,1,530
2014-08-31,201436,10.0,10,10,10,0.763062,2.70733,0,1,350600320143618544,2020-10-09,1.0,1.0,369368.0,18.0,,0,0,0,530
2016-03-13,201611,129.0,129,129,129,0.275573,34.9245,0,3,350600320161118544,2020-10-09,9.0,1.0,369368.0,27.0,,1,0,1,530
2016-07-24,201630,5.0,5,5,5,0.4152,1.35366,0,1,350600320163018544,2020-10-09,0.0,1.0,369368.0,21.0,,0,0,0,530
2016-11-20,201647,14.0,14,14,14,0.780923,3.79026,0,2,350600320164718544,2020-10-09,0.0,1.0,369368.0,28.0,,1,0,0,530
2017-01-29,201705,15.0,15,15,15,0.510204,4.06099,0,2,350600320170518544,2020-10-09,0.0,1.0,369368.0,24.0,,1,0,0,530
2017-04-23,201717,8.0,8,8,8,0.110687,2.16586,0,2,350600320171718544,2020-10-09,0.0,1.0,369368.0,21.0,,0,0,0,530
2017-06-04,201723,4.0,4,4,4,0.349571,1.08293,0,1,350600320172318544,2020-10-09,0.0,1.0,369368.0,20.0,,0,0,0,530
2017-08-13,201733,6.0,6,6,6,0.585708,1.6244,0,1,350600320173318544,2020-10-09,0.0,1.0,369368.0,22.0,,1,0,0,530
2017-12-24,201752,11.0,11,11,11,0.190867,2.97806,0,1,350600320175218544,2020-10-09,0.0,1.0,369368.0,29.0,,1,0,0,530
2018-01-07,201802,7.0,7,7,7,0.0198573,1.89513,0,2,350600320180218544,2020-10-09,1.0,0.0,369368.0,26.0,,1,0,0,530
2018-01-14,201803,15.0,15,15,15,0.163509,4.06099,0,2,350600320180318544,2020-10-09,0.0,1.0,369368.0,27.0,,1,0,0,530
2018-02-18,201808,10.0,10,10,10,0.212668,2.70733,0,2,350600320180818544,2020-10-09,1.0,1.0,369368.0,27.0,,1,0,0,530
2018-07-15,201829,8.0,8,8,8,0.729379,2.16586,0,2,350600320182918544,2020-10-09,1.0,1.0,369368.0,28.0,,1,0,0,530
2018-10-07,201841,5.0,5,5,5,0.592456,1.35366,0,1,350600320184118544,2020-10-09,,1.0,369368.0,21.0,,0,0,0,530
2019-01-20,201904,1148.0,1148,1148,1148,1.0,310.801,0,3,350600320190418544,2020-10-09,9.0,3.0,369368.0,27.0,,1,1,2,530
2019-02-03,201906,1619.0,1619,1619,1619,1.0,438.316,0,4,350600320190618544,2020-10-09,13.0,1.0,369368.0,26.0,,1,1,2,530
2019-08-18,201934,12.0,12,12,12,0.474196,3.24879,0,2,350600320193418544,2020-10-09,2.0,1.0,369368.0,20.0,,0,0,0,530
